unique_id,demographics,channel_preference,satisfaction_level,status,income_level,transaction_frequency,region
2766,Sfax_Male,mobile,0.3334660853734184,active,high,10,Sfax
2767,Sfax_Female,web,0.5014570266342896,active,medium,3,Sousse
2768,Djerba_Male,mobile,0.5587929587602359,active,low,3,Djerba
2769,Sousse_Female,mobile,0.30189391664411663,active,high,6,Sfax
2770,Djerba_Male,web,0.5121997358949655,active,high,2,Sfax
2771,Tunis_Female,branch,0.5575247154288996,active,medium,5,Djerba
2772,Tunis_Male,mobile,0.4084801132009775,active,medium,7,Tunis
2773,Sousse_Female,mobile,0.4563917202695934,active,medium,8,Sfax
2774,Djerba_Male,branch,0.34662054450068286,active,low,7,Sousse
2775,Sfax_Female,branch,0.6802062557882769,active,medium,5,Sfax
2776,Djerba_Male,branch,0.41624902002299013,active,medium,6,Tunis
2777,Sousse_Female,mobile,0.6481163375915721,active,low,6,Sfax
2778,Djerba_Male,mobile,0.6243620764817688,active,medium,9,Sfax
2779,Tunis_Female,branch,0.6974516699432669,active,medium,3,Sousse
2780,Sfax_Male,branch,0.4789594191759302,active,medium,10,Sousse
2781,Djerba_Female,branch,0.3573337112889572,active,medium,3,Sousse
2782,Djerba_Male,web,0.3979317867075223,active,medium,7,Tunis
2783,Tunis_Female,branch,0.32853815739519265,active,low,9,Djerba
2784,Sfax_Male,branch,0.30591815031227365,active,medium,8,Sousse
2785,Sfax_Female,branch,0.6120253533808793,active,medium,6,Sfax
2786,Sousse_Male,mobile,0.4014689898547836,active,low,10,Sfax
2787,Sfax_Female,web,0.5604518600691053,active,medium,8,Djerba
2788,Sousse_Male,branch,0.4241300557875163,active,low,3,Djerba
2789,Sfax_Female,web,0.5252912412846974,active,medium,6,Sousse
2790,Sousse_Male,branch,0.318601652881812,active,low,9,Sousse
2791,Sfax_Female,mobile,0.4565326069495352,active,medium,8,Tunis
2792,Sousse_Male,web,0.36149889676218416,active,medium,6,Tunis
2793,Sfax_Female,web,0.6849421709238939,active,high,2,Djerba
2794,Tunis_Male,branch,0.6280408974769789,active,high,2,Sousse
2795,Tunis_Female,branch,0.4705934085168378,active,high,9,Sousse
2796,Tunis_Male,mobile,0.3192616295123028,active,high,4,Sfax
2797,Sousse_Female,web,0.6540435114392688,active,medium,2,Djerba
2798,Tunis_Male,mobile,0.3942916044031421,active,medium,1,Sousse
2799,Sfax_Female,branch,0.4501620193052662,active,medium,8,Tunis
2800,Sfax_Male,mobile,0.6272371813344053,active,low,8,Sfax
2801,Sfax_Female,branch,0.47402156753216335,active,medium,1,Tunis
2802,Tunis_Male,mobile,0.33047587977610127,active,high,9,Sfax
2803,Djerba_Female,web,0.636733805507483,active,medium,5,Djerba
2804,Sfax_Male,web,0.4262427499488249,active,medium,6,Sfax
2805,Djerba_Female,branch,0.6008622439056199,active,high,7,Sfax
2806,Tunis_Male,branch,0.5443833505160751,active,medium,1,Djerba
2807,Sfax_Female,web,0.5645137424486364,active,high,10,Tunis
2808,Djerba_Male,mobile,0.5492891514149658,active,low,8,Djerba
2809,Sousse_Female,mobile,0.5757989098554508,active,medium,8,Tunis
2810,Djerba_Male,web,0.308534548188136,active,medium,1,Tunis
2811,Djerba_Female,branch,0.5577357669540888,active,high,5,Sfax
2812,Sousse_Male,mobile,0.6467322391919793,active,low,9,Djerba
2813,Sfax_Female,web,0.558277785362439,active,low,9,Sfax
2814,Sfax_Male,branch,0.33005966450862023,active,low,5,Djerba
2815,Tunis_Female,branch,0.3044917364080327,active,medium,7,Tunis
2816,Djerba_Male,mobile,0.36142087325329736,active,high,7,Sfax
2817,Tunis_Female,branch,0.5789967052275442,active,low,2,Djerba
2818,Djerba_Male,web,0.5306861692438763,active,medium,1,Sousse
2819,Djerba_Female,branch,0.3239295047249123,active,high,6,Sfax
2820,Tunis_Male,web,0.3699497487915676,active,medium,2,Djerba
2821,Sousse_Female,web,0.38243155074957885,active,low,2,Sfax
2822,Djerba_Male,web,0.5211932742501546,active,medium,9,Sousse
2823,Sfax_Female,mobile,0.32485984865405976,active,medium,5,Sousse
2824,Tunis_Male,web,0.6245612593564849,active,medium,7,Sfax
2825,Sousse_Female,branch,0.5101537674309123,active,high,1,Tunis
2826,Tunis_Male,branch,0.3371095540928563,active,low,9,Djerba
2827,Sfax_Female,mobile,0.36747936093917577,active,high,4,Sfax
2828,Sousse_Male,branch,0.38613409810351457,active,medium,7,Tunis
2829,Tunis_Female,branch,0.44670270918221444,active,high,1,Sousse
2830,Tunis_Male,web,0.5220517295544967,active,medium,2,Tunis
2831,Sfax_Female,mobile,0.5843188935182415,active,low,10,Sousse
2832,Sfax_Male,web,0.30741141973325165,active,medium,2,Sfax
2833,Sfax_Female,web,0.4449743314313347,active,low,9,Djerba
2834,Djerba_Male,web,0.36114211877094216,active,medium,5,Djerba
2835,Djerba_Female,mobile,0.603262676109525,active,medium,4,Djerba
2836,Sousse_Male,mobile,0.5085718767849072,active,high,2,Tunis
2837,Sousse_Female,mobile,0.5352510569319557,active,high,2,Sfax
2838,Sfax_Male,mobile,0.3118023982988071,active,high,4,Sfax
2839,Tunis_Female,branch,0.5900420579608814,active,low,4,Sfax
2840,Tunis_Male,web,0.6546887877496392,active,low,2,Djerba
2841,Tunis_Female,web,0.5522832234259963,active,medium,10,Sfax
2842,Sousse_Male,branch,0.32230269523862226,active,high,2,Djerba
2843,Sfax_Female,web,0.5217452982571469,active,high,4,Djerba
2844,Sousse_Male,branch,0.3147980145081494,active,medium,10,Tunis
2845,Tunis_Female,mobile,0.6613237932667271,active,medium,8,Djerba
2846,Sfax_Male,branch,0.6763190883378136,active,medium,7,Sfax
2847,Djerba_Female,web,0.40509882345996323,active,low,1,Sfax
2848,Tunis_Male,web,0.5190758790566308,active,high,4,Sfax
2849,Sousse_Female,branch,0.4668820474322002,active,high,4,Sfax
2850,Djerba_Male,web,0.6998546197433086,active,low,1,Djerba
2851,Tunis_Female,web,0.5528231319474088,active,low,5,Sousse
2852,Sousse_Male,web,0.36862676069257583,active,medium,4,Djerba
2853,Djerba_Female,web,0.6190773783254173,active,low,8,Sfax
2854,Djerba_Male,mobile,0.627796805079682,active,high,4,Sfax
2855,Tunis_Female,web,0.3142997280992639,active,high,4,Tunis
2856,Djerba_Male,mobile,0.6936607774524851,active,low,3,Tunis
2857,Tunis_Female,branch,0.3984755929306069,active,high,7,Djerba
2858,Tunis_Male,mobile,0.5192552771959271,active,medium,7,Sfax
2859,Sfax_Female,web,0.6654753904795402,active,low,10,Sousse
2860,Sousse_Male,branch,0.30196384722741265,active,medium,6,Sousse
2861,Sfax_Female,mobile,0.49861028930197404,active,low,7,Tunis
2862,Djerba_Male,branch,0.47828416021555764,active,medium,4,Sfax
2863,Sousse_Female,branch,0.4113232754562741,active,low,9,Sousse
2864,Sousse_Male,web,0.3533938785610528,active,low,6,Djerba
2865,Sousse_Female,web,0.6038930121625602,active,low,7,Djerba
2866,Tunis_Male,mobile,0.4485297541876641,active,low,4,Sfax
2867,Tunis_Female,mobile,0.6593650562541822,active,high,10,Sousse
2868,Tunis_Male,branch,0.6204958510205797,active,medium,9,Sousse
2869,Sousse_Female,branch,0.3963024730164412,active,medium,1,Sfax
2870,Tunis_Male,branch,0.657745057654997,active,high,3,Tunis
2871,Tunis_Female,web,0.5332772406020668,active,high,6,Sfax
2872,Sousse_Male,branch,0.5113098644122805,active,high,10,Sfax
2873,Sousse_Female,web,0.34620246511267916,active,low,9,Sousse
2874,Tunis_Male,web,0.363253351876679,active,low,7,Sousse
2875,Sousse_Female,web,0.37093682483695245,active,medium,3,Djerba
2876,Tunis_Male,web,0.4513453914121308,active,high,9,Sfax
2877,Sfax_Female,branch,0.4379251216850392,active,low,9,Sfax
2878,Tunis_Male,mobile,0.5188817735505844,active,high,1,Djerba
2879,Tunis_Female,mobile,0.4817466021530513,active,medium,5,Sfax
2880,Djerba_Male,web,0.46139654830615195,active,low,5,Tunis
2881,Tunis_Female,mobile,0.5556797709382696,active,low,6,Djerba
2882,Djerba_Male,branch,0.30819604265679773,active,medium,7,Djerba
2883,Djerba_Female,mobile,0.3129609434636067,active,low,5,Tunis
2884,Sousse_Male,branch,0.4424111763533583,active,high,6,Sousse
2885,Sfax_Female,branch,0.45172971018009656,active,high,3,Sfax
2886,Sousse_Male,branch,0.39386607270670904,active,low,7,Sousse
2887,Sousse_Female,mobile,0.6132400229947993,active,low,5,Sfax
2888,Sousse_Male,mobile,0.3677373721866095,active,low,10,Tunis
2889,Sousse_Female,branch,0.5331001079344109,active,medium,6,Tunis
2890,Tunis_Male,mobile,0.5582488634565999,active,low,2,Sfax
2891,Sousse_Female,web,0.6305636903757759,active,high,5,Sfax
2892,Sfax_Male,mobile,0.6296383241704306,active,medium,4,Sousse
2893,Sfax_Female,branch,0.30452448434436175,active,high,10,Tunis
2894,Sfax_Male,web,0.364794721412795,active,low,1,Tunis
2895,Tunis_Female,mobile,0.5291303251074883,active,high,2,Tunis
2896,Djerba_Male,web,0.6611312660982372,active,high,2,Sfax
2897,Djerba_Female,branch,0.38664515918686626,active,medium,8,Sfax
2898,Sfax_Male,mobile,0.47936988986859563,active,high,10,Tunis
2899,Tunis_Female,mobile,0.6325343626001702,active,medium,6,Tunis
2900,Djerba_Male,web,0.5640873736936591,active,medium,2,Sfax
2901,Sousse_Female,mobile,0.6477542215648754,active,medium,6,Tunis
2902,Tunis_Male,web,0.6917493201039384,active,medium,8,Sousse
2903,Djerba_Female,mobile,0.340624327295086,active,high,5,Djerba
2904,Sfax_Male,web,0.5537784729757396,active,medium,10,Tunis
2905,Tunis_Female,web,0.6926262337500436,active,high,10,Sfax
2906,Djerba_Male,web,0.40553245836854585,active,high,10,Sfax
2907,Sousse_Female,web,0.38040691537744065,active,low,5,Sfax
2908,Sfax_Male,branch,0.5535260409764841,active,low,10,Djerba
2909,Tunis_Female,mobile,0.5048289077286171,active,medium,6,Sousse
2910,Tunis_Male,mobile,0.311974354956712,active,medium,1,Sfax
2911,Djerba_Female,mobile,0.5779737212163734,active,low,2,Tunis
2912,Djerba_Male,web,0.4454506282286625,active,high,3,Sousse
2913,Sousse_Female,web,0.4700794743971597,active,high,1,Tunis
2914,Sousse_Male,web,0.43737843085269157,active,low,5,Djerba
2915,Sfax_Female,web,0.5929101050911703,active,high,3,Sousse
2916,Djerba_Male,mobile,0.5117900705480836,active,medium,7,Sfax
2917,Djerba_Female,mobile,0.3461795969785026,active,medium,9,Tunis
2918,Sfax_Male,branch,0.5847319756395635,active,high,5,Sfax
2919,Djerba_Female,branch,0.6239237231408531,active,low,3,Djerba
2920,Sfax_Male,branch,0.5370895234426254,active,medium,1,Sfax
2921,Djerba_Female,branch,0.33014491757093056,active,medium,3,Sfax
2922,Tunis_Male,mobile,0.5012899726489071,active,high,6,Sousse
2923,Tunis_Female,branch,0.6372171295634679,active,low,3,Sousse
2924,Djerba_Male,branch,0.65554834921548,active,low,7,Sousse
2925,Sfax_Female,web,0.5665558323316562,active,high,10,Djerba
2926,Tunis_Male,web,0.4737741260602505,active,medium,1,Sousse
2927,Sousse_Female,mobile,0.5093551698663815,active,medium,2,Sousse
2928,Tunis_Male,web,0.31033912898086224,active,high,7,Tunis
2929,Sfax_Female,branch,0.6004205126607383,active,medium,1,Djerba
2930,Sousse_Male,branch,0.4122400445625847,active,low,7,Sfax
2931,Sfax_Female,branch,0.3183171173842683,active,low,9,Tunis
2932,Djerba_Male,branch,0.6348018831054376,active,medium,3,Tunis
2933,Djerba_Female,web,0.6423416884965196,active,medium,5,Sousse
2934,Sfax_Male,branch,0.35389931417343357,active,high,7,Tunis
2935,Djerba_Female,mobile,0.48443927096870154,active,low,6,Tunis
2936,Sfax_Male,branch,0.33668482994051374,active,low,6,Tunis
2937,Djerba_Female,web,0.34200845633777766,active,medium,9,Sfax
2938,Tunis_Male,mobile,0.34340171227276356,active,high,1,Tunis
2939,Sousse_Female,web,0.3707936752061264,active,low,7,Tunis
2940,Sfax_Male,mobile,0.3993247790678763,active,high,8,Sfax
2941,Tunis_Female,branch,0.5322156459980175,active,medium,5,Sousse
2942,Sousse_Male,branch,0.6403544544923392,active,medium,2,Djerba
2943,Sousse_Female,branch,0.6955898436765608,active,medium,5,Sfax
2944,Sfax_Male,branch,0.41382343609489936,active,medium,1,Djerba
2945,Sfax_Female,web,0.45724025239305527,active,high,10,Djerba
2946,Tunis_Male,web,0.303241269964361,active,low,9,Sousse
2947,Djerba_Female,web,0.5978400200255249,active,low,7,Djerba
2948,Djerba_Male,branch,0.42062072806287226,active,high,8,Sfax
2949,Sousse_Female,branch,0.39304744164800465,active,low,9,Djerba
2950,Sfax_Male,web,0.4396042885898763,active,medium,2,Sfax
2951,Sfax_Female,branch,0.6991844347962874,active,high,3,Sfax
2952,Sfax_Male,branch,0.4448725899947831,active,low,10,Sousse
2953,Djerba_Female,mobile,0.44574315933825237,active,low,3,Sfax
2954,Sousse_Male,web,0.4471111155376573,active,low,7,Sousse
2955,Djerba_Female,mobile,0.4859293302421995,active,low,6,Djerba
2956,Sfax_Male,branch,0.47080618205240643,active,low,1,Sfax
2957,Sfax_Female,mobile,0.31722681692037696,active,medium,8,Sousse
2958,Sfax_Male,mobile,0.6916116181206383,active,high,2,Sousse
2959,Sousse_Female,mobile,0.6059559730326307,active,high,7,Sfax
2960,Djerba_Male,web,0.6558452673447062,active,medium,6,Tunis
2961,Tunis_Female,branch,0.607221629801302,active,low,3,Djerba
2962,Djerba_Male,branch,0.30624729836403636,active,high,8,Tunis
2963,Djerba_Female,branch,0.6367891653072528,active,low,10,Djerba
2964,Djerba_Male,branch,0.371647661442828,active,high,9,Sfax
2965,Tunis_Female,web,0.4056508453840278,active,low,10,Sfax
2966,Sousse_Male,branch,0.4514168195050343,active,low,4,Djerba
2967,Sousse_Female,branch,0.31059598448380565,active,high,6,Sousse
2968,Tunis_Male,mobile,0.3379542171254647,active,high,7,Sousse
2969,Tunis_Female,branch,0.3611071693155928,active,medium,2,Tunis
2970,Djerba_Male,branch,0.4841771477474851,active,low,4,Sfax
2971,Sfax_Female,mobile,0.632876968553193,active,high,1,Tunis
2972,Sfax_Male,web,0.551633977260904,active,low,8,Sfax
2973,Djerba_Female,mobile,0.6131793495219384,active,high,9,Sousse
2974,Tunis_Male,web,0.6182736832329974,active,high,5,Tunis
2975,Sfax_Female,branch,0.5232613076386694,active,high,3,Djerba
2976,Tunis_Male,mobile,0.6332678409728711,active,medium,5,Djerba
2977,Djerba_Female,web,0.34695554108479437,active,high,2,Djerba
2978,Sousse_Male,mobile,0.6879079194483675,active,low,8,Sousse
2979,Djerba_Female,branch,0.5016796702123729,active,high,5,Tunis
2980,Sfax_Male,web,0.4617886142315051,active,high,8,Tunis
2981,Sfax_Female,branch,0.5237210468509877,active,low,8,Sousse
2982,Sousse_Male,web,0.31847318905526445,active,low,10,Sfax
2983,Djerba_Female,web,0.5552446529128721,active,low,4,Tunis
2984,Sousse_Male,mobile,0.38749208011236136,active,medium,4,Tunis
2985,Sfax_Female,branch,0.6630187222826677,active,high,1,Sousse
2986,Djerba_Male,mobile,0.3327136850484412,active,high,5,Sfax
2987,Djerba_Female,mobile,0.47395048474365287,active,low,6,Tunis
2988,Djerba_Male,web,0.6441577189722529,active,medium,2,Sousse
2989,Sfax_Female,web,0.3275893034404494,active,medium,7,Djerba
2990,Sousse_Male,branch,0.50739944661984,active,high,4,Sfax
2991,Djerba_Female,web,0.6266285383144155,active,low,1,Tunis
2992,Djerba_Male,web,0.6204461112446373,active,medium,9,Tunis
2993,Tunis_Female,branch,0.31877402517800857,active,low,4,Sousse
2994,Tunis_Male,mobile,0.6070960304420864,active,medium,10,Tunis
2995,Djerba_Female,web,0.4183156935475623,active,low,3,Djerba
2996,Tunis_Male,web,0.5558751544396164,active,low,3,Djerba
2997,Sousse_Female,web,0.5499418652161826,active,high,6,Sousse
2998,Sousse_Male,mobile,0.44013094159536165,active,high,4,Tunis
2999,Djerba_Female,mobile,0.6304675522196885,active,medium,3,Djerba
3000,Tunis_Male,branch,0.44651894013079263,active,high,6,Sfax
3001,Djerba_Female,branch,0.4949042700930907,active,medium,8,Sousse
3002,Sousse_Male,branch,0.6556971083412567,active,low,8,Sousse
3003,Sfax_Female,web,0.615269928965102,active,medium,1,Sousse
3004,Tunis_Male,branch,0.6052353522102522,active,low,10,Sfax
3005,Djerba_Female,web,0.5398611109374387,active,low,1,Djerba
3006,Sfax_Male,branch,0.6457858557792849,active,high,1,Tunis
3007,Djerba_Female,web,0.6064372731847851,active,low,7,Sousse
3008,Tunis_Male,branch,0.6845190508859504,active,low,3,Sfax
3009,Tunis_Female,branch,0.41982685182735047,active,low,10,Djerba
3010,Tunis_Male,mobile,0.6879951343068581,active,medium,5,Sfax
3011,Sfax_Female,branch,0.567237302151162,active,medium,5,Sousse
3012,Sousse_Male,web,0.5758947292212502,active,low,10,Sousse
3013,Tunis_Female,branch,0.44539546959165954,active,low,9,Tunis
3014,Sousse_Male,branch,0.5029461118634868,active,medium,5,Djerba
3015,Sousse_Female,web,0.3110092538582824,active,high,9,Djerba
3016,Djerba_Male,mobile,0.39572925047087787,active,medium,2,Djerba
3017,Sfax_Female,mobile,0.6217350639909662,active,high,1,Djerba
3018,Sousse_Male,mobile,0.3604284909848841,active,medium,9,Djerba
3019,Djerba_Female,branch,0.64064446366152,active,high,4,Sfax
3020,Sfax_Male,web,0.6424223428616042,active,medium,9,Sfax
3021,Tunis_Female,branch,0.36111938191691595,active,high,10,Djerba
3022,Sousse_Male,branch,0.6393211385365856,active,high,4,Sousse
3023,Djerba_Female,branch,0.37069044567057463,active,low,5,Sousse
3024,Sousse_Male,web,0.35314338960088376,active,medium,6,Djerba
3025,Sousse_Female,branch,0.5208254637467845,active,low,2,Sousse
3026,Tunis_Male,mobile,0.5511148768765466,active,medium,5,Sousse
3027,Tunis_Female,mobile,0.47458221188743244,active,medium,7,Djerba
3028,Djerba_Male,branch,0.33197325415419787,active,high,8,Sousse
3029,Sfax_Female,branch,0.5952488895243093,active,high,6,Djerba
3030,Sousse_Male,branch,0.5105278485251854,active,low,1,Tunis
3031,Tunis_Female,branch,0.3669248452682186,active,high,3,Djerba
3032,Tunis_Male,web,0.34912201692564376,active,high,6,Sousse
3033,Djerba_Female,mobile,0.6748937409746011,active,high,6,Tunis
3034,Djerba_Male,branch,0.396452458948732,active,low,1,Sousse
3035,Sfax_Female,web,0.483855420462844,active,high,7,Sfax
3036,Djerba_Male,web,0.42010809701967217,active,medium,1,Sousse
3037,Sousse_Female,branch,0.6749025237218855,active,high,5,Tunis
3038,Tunis_Male,web,0.6017482644413148,active,low,1,Tunis
3039,Sousse_Female,mobile,0.45296346401502574,active,medium,1,Sfax
3040,Tunis_Male,mobile,0.4148579897840898,active,medium,9,Tunis
3041,Sousse_Female,branch,0.4209987440388414,active,high,2,Sfax
3042,Djerba_Male,branch,0.3623742534425819,active,high,6,Sousse
3043,Sousse_Female,web,0.6686188678687803,active,high,9,Tunis
3044,Sfax_Male,branch,0.6710330648849098,active,low,3,Sfax
3045,Sousse_Female,mobile,0.42308579086531073,active,low,6,Tunis
3046,Djerba_Male,mobile,0.6594048241194969,active,high,4,Djerba
3047,Djerba_Female,branch,0.3882979241821471,active,medium,2,Sousse
3048,Tunis_Male,web,0.6750354316206789,active,low,3,Sousse
3049,Sfax_Female,mobile,0.6196483657130926,active,low,1,Tunis
3050,Sousse_Male,mobile,0.6988650617950288,active,high,6,Djerba
3051,Djerba_Female,mobile,0.6131563827021874,active,low,5,Tunis
3052,Djerba_Male,branch,0.3456319628082917,active,medium,10,Tunis
3053,Sfax_Female,branch,0.4959524146085226,active,medium,8,Sfax
3054,Sfax_Male,branch,0.581239266851721,active,low,8,Sfax
3055,Sousse_Female,branch,0.61519573141983,active,high,1,Sfax
3056,Sousse_Male,branch,0.4182228431159703,active,low,4,Sousse
3057,Tunis_Female,branch,0.3268472590341738,active,high,1,Sousse
3058,Sousse_Male,branch,0.6633421327492585,active,high,5,Djerba
3059,Sfax_Female,mobile,0.3694590958148548,active,medium,8,Tunis
3060,Sfax_Male,mobile,0.3553888748036091,active,medium,3,Djerba
3061,Djerba_Female,web,0.5347244677145404,active,high,1,Sfax
3062,Sfax_Male,branch,0.5051486696298421,active,high,6,Tunis
3063,Sfax_Female,branch,0.6009326493934151,active,high,5,Tunis
3064,Djerba_Male,branch,0.5397413351394833,active,medium,9,Djerba
3065,Tunis_Female,branch,0.5951840309982843,active,medium,8,Djerba
3066,Sfax_Male,web,0.4300682312155659,active,high,1,Djerba
3067,Sousse_Female,web,0.5857238827952511,active,low,2,Djerba
3068,Sfax_Male,mobile,0.6506671584808895,active,high,4,Djerba
3069,Sousse_Female,web,0.6735695045559251,active,medium,8,Sfax
3070,Sfax_Male,branch,0.44095319045866543,active,low,3,Tunis
3071,Sfax_Female,web,0.3278403328327138,active,high,2,Sousse
